date,open,high,close,low,volume,amount
2015-12-31,8.29,8.67,7.98,7.94,31056970.0,452941280.0
2015-12-30,7.86,8.32,8.32,7.86,27476260.0,390883072.0
2015-12-29,8.21,8.21,7.94,7.77,23180834.0,324056768.0
2015-12-28,8.34,8.4,7.92,7.92,29335978.0,416751040.0
2015-12-25,8.26,8.62,8.34,8.14,30164472.0,440403008.0
2015-12-24,8.17,8.32,8.25,7.9,40197916.0,571639552.0
2015-12-23,8.36,9.04,8.51,8.29,75929816.0,1153443712.0
2015-12-22,8.0,8.49,8.22,7.85,56366976.0,806864000.0
2015-12-21,8.2,8.29,7.92,7.8,57413672.0,805193216.0
2015-12-18,9.14,9.17,8.06,7.94,93582680.0,1371787264.0
2015-12-17,8.29,8.5,8.5,8.14,28862160.0,426190144.0
2015-12-16,7.17,7.73,7.73,7.09,40991764.0,532626176.0
2015-12-15,7.02,7.02,7.02,6.75,60197304.0,737519936.0
2015-12-14,6.38,6.38,6.38,6.38,1435618.0,16035853.0
2015-12-11,5.8,5.8,5.8,5.8,450230.0,4569835.0
2015-12-10,5.28,5.28,5.28,5.28,91493.0,844480.0
2015-12-09,4.8,4.8,4.8,4.8,285613.0,2396293.0
2015-07-10,4.23,4.36,4.36,4.08,16561409.0,125094840.0
2015-07-09,3.31,3.97,3.97,3.31,31725336.0,209766704.0
2015-07-08,3.61,3.71,3.61,3.61,44733204.0,282423360.0
2015-07-07,4.01,4.06,4.01,4.01,5364308.0,37613280.0
2015-07-06,5.42,5.42,4.45,4.45,30853340.0,252745792.0
2015-07-03,4.95,5.32,4.94,4.94,17571356.0,154138560.0
2015-07-02,6.0,6.0,5.49,5.49,24158344.0,235089520.0
2015-07-01,6.42,6.8,6.1,6.1,27177304.0,308425856.0
2015-06-30,6.01,6.79,6.78,5.78,33219476.0,362224384.0
2015-06-29,7.3,7.37,6.42,6.42,31485800.0,362552672.0
2015-06-26,7.54,7.65,7.13,7.13,18240988.0,231777184.0
2015-06-25,8.57,8.57,7.93,7.69,25304348.0,365679648.0
2015-06-24,8.0,8.56,8.46,7.93,29011648.0,418450080.0
2015-06-23,8.41,8.65,7.92,7.79,28142298.0,395332992.0
2015-06-19,9.21,9.37,8.65,8.65,21005616.0,327186496.0
2015-06-18,10.12,10.14,9.61,9.35,31855828.0,548628416.0
2015-06-17,9.2,10.36,10.2,9.08,53211268.0,907840768.0
2015-06-16,8.52,9.54,9.54,8.21,38336232.0,585311168.0
2015-06-15,8.8,9.1,8.68,8.37,37447520.0,577617984.0
2015-06-12,7.9,8.61,8.61,7.9,42541028.0,620263808.0
2015-06-11,7.89,7.9,7.83,7.63,21034088.0,286587904.0
2015-06-10,7.81,7.98,7.9,7.53,23384060.0,317339136.0
2015-06-09,8.14,8.14,7.85,7.64,25552590.0,352619968.0
2015-06-08,8.03,8.46,8.14,7.83,41749512.0,593718464.0
2015-06-05,7.58,8.0,8.0,7.45,41648064.0,559801216.0
2015-06-04,7.37,7.72,7.53,6.69,24332828.0,311317696.0
2015-06-03,7.52,7.81,7.33,7.02,20172446.0,396783488.0
2015-06-02,7.0,7.48,7.47,6.95,18225280.0,345784224.0
2015-06-01,6.56,6.97,6.95,6.56,14481985.0,259504224.0
2015-05-29,6.58,6.78,6.53,5.99,15667246.0,266343424.0
2015-05-28,7.32,7.41,6.58,6.58,24444184.0,454631424.0
2015-05-27,6.97,7.51,7.31,6.87,27828504.0,524110496.0
2015-05-26,6.78,7.04,6.92,6.74,26819878.0,485228928.0
2015-05-25,6.65,6.9,6.78,6.47,20177324.0,356964288.0
2015-05-22,7.19,7.19,6.75,6.59,25803692.0,460107808.0
2015-05-21,6.52,7.11,7.0,6.51,19641332.0,354971936.0
2015-05-20,6.47,6.7,6.54,6.41,20054460.0,347467008.0
2015-05-19,6.55,6.81,6.59,6.36,20170512.0,344126368.0
2015-05-18,6.69,6.85,6.62,6.55,15260986.0,268168320.0
2015-05-15,6.62,7.0,6.73,6.28,21172228.0,365631744.0
2015-05-14,6.41,6.85,6.66,6.28,23946678.0,414815328.0
2015-05-13,5.79,6.41,6.39,5.79,25875840.0,423318528.0
2015-05-12,5.87,6.08,5.91,5.71,20337280.0,314815584.0
2015-05-11,5.61,5.88,5.84,5.56,15987492.0,242239648.0
2015-05-08,5.25,5.56,5.53,5.14,18793046.0,266220720.0
2015-05-07,5.59,5.59,5.14,5.1,15031032.0,211841824.0
2015-05-06,5.69,5.92,5.65,5.56,20350788.0,308167296.0
2015-05-05,5.85,6.39,5.67,5.52,29696988.0,467563488.0
2015-05-04,5.62,6.09,5.93,5.48,33607488.0,509433600.0
2015-04-30,5.13,5.62,5.61,5.12,42760416.0,605842368.0
2015-04-29,4.95,5.25,5.11,4.76,18767644.0,248435600.0
2015-04-28,5.21,5.27,4.96,4.9,27430712.0,362868576.0
2015-04-27,5.05,5.42,5.33,4.99,35477304.0,489890816.0
2015-04-24,4.91,5.1,5.04,4.83,22153994.0,289451168.0
2015-04-23,5.1,5.16,5.02,5.01,20158760.0,267908000.0
2015-04-22,5.04,5.28,5.12,5.03,22166888.0,298742944.0
2015-04-21,4.85,5.14,5.12,4.76,27873078.0,366188704.0
2015-04-20,4.99,5.06,4.73,4.67,33570960.0,433375232.0
2015-04-17,5.02,5.42,5.1,4.88,38029744.0,511734592.0
2015-04-16,4.68,5.17,5.02,4.53,36882136.0,471118048.0
2015-04-15,4.76,5.02,4.86,4.69,56132272.0,718308352.0
2015-04-14,4.3,4.75,4.75,4.26,45737392.0,549883072.0
2015-04-13,4.24,4.42,4.32,4.24,25129704.0,285633888.0
2015-04-10,4.13,4.27,4.24,4.11,14442206.0,159962944.0
2015-04-09,4.24,4.24,4.15,4.02,18172154.0,197021264.0
2015-04-08,4.41,4.41,4.27,4.13,24008508.0,270001888.0
2015-04-07,4.33,4.49,4.4,4.3,24711694.0,285289504.0
2015-04-03,4.2,4.35,4.31,4.2,21741696.0,244785264.0
2015-04-02,4.15,4.45,4.31,4.14,33435976.0,375887264.0
2015-04-01,4.02,4.19,4.13,3.99,25568176.0,275621632.0
2015-03-31,4.15,4.15,4.03,4.0,33080404.0,351951104.0
2015-03-30,4.17,4.25,4.19,4.08,16102289.0,176413328.0
2015-03-27,4.19,4.24,4.14,4.12,16906400.0,185211824.0
2015-03-26,4.11,4.37,4.23,4.01,31916660.0,350918176.0
2015-03-25,4.19,4.21,4.14,4.08,22508536.0,245152976.0
2015-03-24,4.15,4.49,4.26,3.97,47818472.0,529037664.0
2015-03-20,4.0,4.24,4.23,3.98,30711968.0,333537536.0
2015-03-19,3.86,4.14,4.0,3.78,26697256.0,280144768.0
2015-03-18,3.82,3.87,3.85,3.73,21090486.0,211499296.0
2015-03-17,3.65,3.88,3.84,3.62,33367138.0,326867968.0
2015-03-16,3.48,3.67,3.65,3.47,26431032.0,249036640.0
2015-03-13,3.46,3.49,3.47,3.44,11880032.0,108289344.0
2015-03-12,3.49,3.52,3.44,3.43,10246157.0,93420432.0
2015-03-11,3.56,3.58,3.49,3.46,10291704.0,94996328.0
