date,open,high,close,low,volume,amount
2015-12-31,3.93,3.96,3.9,3.89,10613568.0,75383529.0
2015-12-30,3.93,3.94,3.9,3.87,8741655.0,61836444.0
2015-12-29,3.91,3.93,3.92,3.86,8883642.0,62549289.0
2015-12-28,3.92,4.0,3.9,3.89,14793665.0,105704973.0
2015-12-25,3.88,3.94,3.92,3.87,9328846.0,65917749.0
2015-12-24,3.95,3.95,3.89,3.85,11680455.0,82221272.0
2015-12-23,3.99,4.0,3.94,3.92,13054875.0,93916720.0
2015-12-22,3.99,4.0,4.0,3.94,12588681.0,90537986.0
2015-12-21,3.94,3.99,3.98,3.92,13844714.0,99518808.0
2015-12-18,3.99,3.99,3.95,3.92,12022657.0,86095400.0
2015-12-17,3.94,4.02,4.0,3.94,14723031.0,106281552.0
2015-12-16,3.88,3.94,3.89,3.88,8924510.0,63251120.0
2015-12-15,3.88,3.92,3.89,3.87,8754545.0,61687344.0
2015-12-14,3.76,3.92,3.91,3.7,13162615.0,91081272.0
2015-12-11,3.84,3.84,3.77,3.74,8851850.0,60601328.0
2015-12-10,3.82,3.89,3.85,3.82,8763976.0,61259992.0
2015-12-09,3.88,3.9,3.87,3.83,8723137.0,61086592.0
2015-12-08,3.98,4.0,3.88,3.87,11509037.0,81609568.0
2015-12-07,4.0,4.04,4.02,3.97,9340165.0,67881193.0
2015-12-04,4.04,4.06,3.99,3.96,14348568.0,104100944.0
2015-12-03,3.9,4.14,4.08,3.9,19304539.0,140901617.0
2015-12-02,3.92,3.93,3.93,3.78,14611058.0,102420272.0
2015-12-01,3.89,3.93,3.91,3.84,15203501.0,107160467.0
2015-11-30,3.94,4.05,3.89,3.67,22069756.0,154882864.0
2015-11-27,4.29,4.35,3.95,3.9,27849404.0,209499760.0
2015-11-26,4.42,4.44,4.31,4.3,20823142.0,164303488.0
2015-11-25,4.36,4.44,4.41,4.32,22497708.0,178740080.0
2015-11-24,4.36,4.4,4.39,4.3,18485996.0,145447584.0
2015-11-23,4.45,4.46,4.36,4.34,28657360.0,228130544.0
2015-11-20,4.51,4.51,4.45,4.4,33107472.0,266086384.0
2015-11-19,4.51,4.56,4.53,4.35,47932096.0,385316480.0
2015-11-18,4.77,5.03,4.6,4.56,97002712.0,844379584.0
2015-11-17,4.67,4.67,4.67,4.67,8299471.0,70130528.0
2015-11-09,4.24,4.3,4.24,4.13,35044096.0,267305840.0
2015-11-06,4.22,4.28,4.27,4.16,33300426.0,255387360.0
2015-11-05,4.21,4.32,4.23,4.14,45789908.0,349965568.0
2015-11-04,4.05,4.22,4.21,4.05,34459460.0,259829344.0
2015-11-03,4.07,4.18,4.05,4.0,28174970.0,207914512.0
2015-11-02,4.07,4.32,4.19,4.01,58600832.0,442756928.0
2015-10-30,3.93,4.03,3.96,3.88,32970368.0,237463312.0
2015-10-29,3.89,3.95,3.91,3.87,17969228.0,127286744.0
2015-10-28,3.95,4.04,3.89,3.87,34509252.0,247522256.0
2015-10-27,3.81,4.05,4.02,3.71,39321752.0,276653728.0
2015-10-26,3.83,3.87,3.85,3.78,23298016.0,161595200.0
2015-10-23,3.76,3.77,3.77,3.67,24244726.0,163634144.0
2015-10-22,3.59,3.72,3.71,3.56,17344188.0,114444352.0
2015-10-21,3.9,3.94,3.6,3.52,30953130.0,212264816.0
2015-10-20,3.87,3.91,3.9,3.81,21054762.0,147319568.0
2015-10-19,3.94,3.95,3.86,3.81,25136652.0,176709088.0
2015-10-16,3.93,3.95,3.94,3.81,30949974.0,218088688.0
2015-10-15,3.67,3.9,3.9,3.67,24174672.0,166982272.0
2015-10-14,3.81,3.84,3.7,3.7,17768420.0,121310376.0
2015-10-13,3.73,3.82,3.81,3.73,18648812.0,127840576.0
2015-10-12,3.62,3.84,3.77,3.6,23754954.0,160367808.0
2015-10-09,3.58,3.65,3.61,3.55,16172286.0,105209464.0
2015-10-08,3.57,3.61,3.59,3.52,16974464.0,109990776.0
2015-09-30,3.49,3.51,3.47,3.44,6262173.0,39355648.0
2015-09-29,3.44,3.52,3.45,3.41,9972332.0,62593948.0
2015-09-28,3.51,3.52,3.49,3.38,7949266.0,49846676.0
2015-09-25,3.55,3.61,3.47,3.44,16010818.0,102063736.0
2015-09-24,3.45,3.56,3.55,3.45,14964165.0,94884928.0
