date,open,high,close,low,volume,amount
2015-12-31,25.85,25.96,25.4,24.63,1850701.0,90059288.0
2015-12-30,26.1,26.51,25.84,25.6,1546311.0,77257728.0
2015-12-29,25.49,26.21,26.03,25.48,1422475.0,70969528.0
2015-12-28,27.44,27.59,25.79,25.74,3509886.0,178707264.0
2015-12-25,27.87,28.42,27.4,27.04,3165389.0,168933856.0
2015-12-24,26.41,28.36,28.16,26.0,4389358.0,231108448.0
2015-12-23,26.22,27.56,26.56,25.63,4174455.0,212426944.0
2015-12-22,25.06,26.8,26.27,24.95,4105405.0,205757664.0
2015-12-21,24.26,25.06,25.04,23.92,2100840.0,99023040.0
2015-12-18,24.95,25.22,24.41,24.33,2041278.0,96853616.0
2015-12-17,24.31,25.06,24.94,24.19,2268542.0,107541216.0
2015-12-16,23.76,24.43,24.01,23.74,1617707.0,75167184.0
2015-12-15,23.72,24.13,23.59,23.56,1176355.0,53957428.0
2015-12-14,23.13,23.83,23.7,22.36,1504558.0,66449616.0
2015-12-11,23.03,23.4,23.24,23.02,1072109.0,47844648.0
2015-12-10,24.12,24.23,23.2,23.14,1892097.0,85809312.0
2015-12-09,24.75,24.96,23.95,23.79,2542749.0,118576664.0
2015-12-08,25.17,25.58,24.96,24.45,2570734.0,123446976.0
2015-12-07,25.38,25.45,25.21,24.59,2207156.0,106439424.0
2015-12-04,25.22,25.96,25.39,24.92,3766261.0,184133152.0
2015-12-03,24.18,26.35,25.63,24.15,4938785.0,243034512.0
2015-12-02,23.93,24.28,24.0,21.99,3239337.0,144899984.0
2015-12-01,24.43,25.87,24.29,23.92,5644501.0,272784320.0
2015-11-30,22.59,24.75,24.74,22.46,4208632.0,191114944.0
2015-11-27,23.41,23.81,22.5,22.1,3122967.0,138595376.0
2015-11-26,23.93,24.9,23.67,23.57,3338563.0,155753296.0
2015-11-25,24.02,24.61,24.08,23.66,3389391.0,157101216.0
2015-11-24,22.18,24.04,24.02,21.88,4100265.0,182614096.0
2015-11-23,22.42,23.13,22.1,21.99,2273650.0,98274632.0
2015-11-20,22.05,22.87,22.61,21.86,3008046.0,129998744.0
2015-11-19,21.21,21.99,21.99,20.91,2291118.0,94454240.0
2015-11-18,21.96,22.0,20.8,20.54,2452538.0,100350744.0
2015-11-17,22.98,23.39,21.78,21.77,3171221.0,137583456.0
2015-11-16,21.59,22.77,22.59,21.37,2784332.0,118729456.0
2015-11-13,24.8,25.27,22.79,22.79,5147567.0,234224048.0
2015-11-12,23.65,25.88,25.32,23.65,5541874.0,262158928.0
2015-11-11,21.79,23.57,23.55,21.76,4253830.0,186628800.0
2015-11-10,21.84,22.09,21.73,21.21,3026459.0,126403912.0
2015-11-09,20.95,22.64,22.12,20.69,4451684.0,185329552.0
2015-11-06,20.29,21.31,21.16,20.28,3580707.0,142989856.0
2015-11-05,20.54,21.11,20.26,20.12,4631016.0,182543008.0
2015-11-04,20.25,20.8,20.77,19.75,4893910.0,191099680.0
2015-11-03,18.97,20.33,20.25,18.97,4917505.0,187237376.0
2015-11-02,18.2,19.73,19.14,17.71,4034923.0,148305264.0
2015-10-30,19.08,19.75,18.86,18.82,4790761.0,177733888.0
2015-10-29,18.51,19.08,18.87,18.2,3334331.0,119813976.0
2015-10-28,17.68,19.1,18.71,17.58,4902323.0,173846880.0
2015-10-27,17.47,17.88,17.82,16.69,1919562.0,63777948.0
2015-10-26,17.58,17.94,17.65,17.33,2015155.0,68189640.0
2015-10-23,17.11,17.44,17.37,16.9,2189884.0,72239160.0
2015-10-22,16.32,17.06,16.95,16.13,1934787.0,61988172.0
2015-10-21,18.16,18.51,16.38,16.38,2719563.0,91030632.0
2015-10-20,17.94,18.35,18.2,17.77,2105490.0,73177696.0
2015-10-19,18.62,18.62,18.1,17.73,3142412.0,110497672.0
2015-10-16,17.42,18.83,18.77,17.11,3755392.0,128771512.0
2015-10-15,16.64,17.26,17.25,16.53,2053987.0,67157400.0
2015-10-14,17.11,17.41,16.74,16.7,2206747.0,72429848.0
2015-10-13,16.94,17.44,17.41,16.94,2538104.0,83739072.0
2015-10-12,16.61,17.63,17.31,16.5,2969222.0,97750600.0
2015-10-09,16.5,17.03,16.6,16.19,2840208.0,90342784.0
2015-10-08,16.11,17.11,16.84,16.11,3778990.0,119937160.0
2015-09-30,14.83,16.13,15.94,14.7,3823680.0,115755800.0
2015-09-29,14.61,14.89,14.67,14.43,657446.0,18465206.0
2015-09-28,14.71,14.91,14.91,14.3,1001750.0,28262530.0
2015-09-25,15.71,15.74,14.3,14.21,1588038.0,45591408.0
2015-09-24,15.62,15.96,15.72,15.52,1703707.0,51587488.0
2015-09-23,15.25,15.9,15.62,15.08,2122891.0,63534324.0
2015-09-22,15.34,15.68,15.56,15.13,1749674.0,52057880.0
2015-09-21,14.56,15.42,15.35,13.99,1576501.0,45705244.0
2015-09-18,14.54,14.87,14.7,14.4,1022899.0,28785590.0
2015-09-17,14.18,15.73,14.49,14.14,2027679.0,57316488.0
2015-09-16,13.5,14.63,14.56,13.26,1653698.0,44602800.0
2015-09-15,13.52,14.23,13.3,12.74,1256603.0,32752002.0
2015-09-14,15.4,15.73,13.92,13.91,1641208.0,46186108.0
2015-09-11,15.24,15.55,15.46,15.23,791105.0,23429866.0
2015-09-10,15.6,15.6,15.26,15.19,1284110.0,38074108.0
2015-09-09,15.1,15.86,15.77,15.1,2260409.0,67627216.0
2015-09-08,14.28,15.37,15.08,13.65,1650169.0,46716696.0
2015-09-07,13.86,14.56,14.17,13.86,1061377.0,28968076.0
2015-09-02,13.63,14.88,13.59,13.35,1438279.0,38847816.0
2015-09-01,15.36,15.44,14.1,14.1,1666538.0,47199332.0
2015-08-31,16.79,16.81,15.59,15.54,1890658.0,58954812.0
2015-08-28,16.17,17.37,17.07,15.94,2878243.0,91521952.0
2015-08-27,15.96,16.6,16.32,15.09,2970928.0,90492856.0
2015-08-26,15.12,16.45,15.81,14.21,4308277.0,131264568.0
2015-08-25,14.95,16.49,14.95,14.95,2027354.0,59618080.0
2015-08-24,17.17,17.35,16.61,16.61,1122669.0,36187520.0
2015-08-21,18.28,18.9,18.46,17.68,1824800.0,64127468.0
2015-08-20,20.38,20.38,18.97,18.72,2074607.0,78704480.0
2015-08-19,19.24,20.9,20.62,18.39,2772606.0,104212904.0
2015-08-18,22.35,23.1,20.3,20.3,2862771.0,119335592.0
2015-08-17,23.29,23.29,22.56,22.22,2213171.0,96452728.0
2015-08-14,23.67,23.91,23.41,23.14,2545859.0,114893784.0
2015-08-13,23.4,23.86,23.43,22.09,3557321.0,157066256.0
2015-08-12,24.61,25.41,23.52,23.47,3640757.0,172168816.0
2015-08-11,24.27,25.49,24.84,24.27,4601331.0,221270336.0
2015-08-10,23.92,24.94,24.62,23.43,4235632.0,197544896.0
2015-08-07,23.5,24.39,23.85,23.24,4361850.0,200140576.0
2015-08-06,24.71,25.74,24.03,23.92,5202366.0,247635616.0
2015-08-05,23.4,26.77,26.05,23.17,9071350.0,440853504.0
2015-08-04,24.26,25.26,24.8,21.53,8779772.0,399106560.0
2015-08-03,21.32,23.88,23.88,20.81,7432498.0,326459328.0
2015-07-31,20.07,22.36,21.71,19.65,5905045.0,243655600.0
2015-07-30,20.02,22.07,20.42,19.38,4653586.0,188280272.0
2015-07-29,18.98,20.36,20.36,18.05,3584781.0,132690272.0
2015-07-28,18.22,19.9,18.51,17.64,3627103.0,127620680.0
2015-07-27,21.04,22.2,19.6,19.6,3505502.0,141370464.0
2015-07-24,23.4,23.81,21.78,21.58,6816437.0,300723552.0
2015-07-23,20.22,22.2,22.2,20.02,5188806.0,211119248.0
2015-07-22,20.01,20.23,20.18,19.12,4076064.0,154990160.0
2015-07-21,18.87,19.97,19.84,18.47,3426740.0,128302184.0
2015-07-20,19.18,19.73,19.13,18.56,3237092.0,119408632.0
2015-07-17,18.22,19.55,19.19,18.2,3200249.0,116422080.0
2015-07-16,18.25,19.07,18.16,16.43,3348825.0,116487808.0
2015-07-15,19.53,19.89,18.25,18.25,3340321.0,120396112.0
2015-07-14,19.0,20.28,20.28,18.98,6317956.0,242008112.0
2015-07-13,18.41,18.43,18.43,17.83,2937613.0,103656736.0
2015-07-10,16.38,16.76,16.76,15.87,1723399.0,54864020.0
2015-07-09,13.31,15.23,15.23,13.31,3135722.0,88987480.0
2015-07-08,13.85,14.22,13.85,13.85,2302600.0,61553052.0
2015-07-07,16.64,16.9,15.39,15.39,1959902.0,58995728.0
