date,open,high,close,low,volume,amount
2015-12-31,75.69,76.1,74.6,74.11,22861286.0,627431552.0
2015-12-30,74.9,76.43,75.37,74.71,33010964.0,912706880.0
2015-12-29,72.52,74.55,74.46,72.33,28076192.0,755316736.0
2015-12-28,74.71,75.42,72.19,71.95,30385562.0,818362432.0
2015-12-25,76.16,76.3,74.16,73.62,25878948.0,706260480.0
2015-12-24,75.2,76.51,75.61,74.68,30308576.0,836878400.0
2015-12-23,75.78,76.54,75.15,74.74,30665800.0,847611264.0
2015-12-22,75.8,77.53,75.72,74.11,50841572.0,1407444352.0
2015-12-21,70.77,76.98,75.72,70.64,94809552.0,2608302848.0
2015-12-18,69.95,71.37,70.96,69.27,37608416.0,968248384.0
2015-12-17,68.56,69.87,69.84,68.56,25972840.0,658603968.0
2015-12-16,68.83,68.99,68.17,68.04,15375695.0,385418016.0
2015-12-15,68.34,68.89,68.72,68.01,18622748.0,466508224.0
2015-12-14,66.59,68.26,68.15,66.48,16654881.0,411627168.0
2015-12-11,66.89,67.68,67.27,66.1,14553750.0,354637408.0
2015-12-10,68.09,68.23,67.05,66.89,17601236.0,434692192.0
2015-12-09,67.96,68.45,68.01,67.27,14296764.0,355092640.0
2015-12-08,69.6,69.6,67.96,67.68,16529750.0,413108768.0
2015-12-07,69.6,70.55,69.87,69.02,20928740.0,534149312.0
2015-12-04,69.81,69.87,69.19,68.91,16725594.0,423827840.0
2015-12-03,70.01,70.69,70.03,69.71,25970180.0,666072384.0
2015-12-02,67.55,71.1,70.23,67.27,44182408.0,1126003328.0
2015-12-01,65.63,68.15,67.79,65.08,24217592.0,590081344.0
2015-11-30,66.45,66.97,65.71,64.4,23645952.0,567831872.0
2015-11-27,68.5,68.83,66.34,65.9,30677538.0,754890176.0
2015-11-26,69.49,69.68,68.83,68.39,24118642.0,607930880.0
2015-11-25,69.08,69.49,69.27,68.37,26109860.0,658022912.0
2015-11-24,69.43,69.71,69.13,68.42,21185552.0,534045696.0
2015-11-23,70.83,71.07,69.6,69.35,27004250.0,692910592.0
2015-11-20,71.89,72.36,71.1,70.58,26643420.0,693099648.0
2015-11-19,71.26,72.25,71.87,71.05,25228496.0,661720064.0
