date,open,high,close,low,volume,amount
2015-12-31,8.95,9.24,8.96,8.88,34812072.0,436472384.0
2015-12-30,8.92,9.01,8.96,8.77,28093760.0,344499488.0
2015-12-29,8.63,9.06,8.98,8.59,37570652.0,460562432.0
2015-12-28,8.69,9.06,8.72,8.57,45233784.0,550329344.0
2015-12-25,8.51,8.77,8.71,8.48,29672612.0,354008864.0
2015-12-24,8.59,8.67,8.42,8.19,17630816.0,205546672.0
2015-12-23,8.67,8.77,8.48,8.47,24666276.0,293642112.0
2015-12-22,8.59,8.87,8.66,8.54,26120284.0,312165568.0
2015-12-21,8.56,8.66,8.59,8.48,21385046.0,253266752.0
2015-12-18,8.4,8.73,8.65,8.34,32033112.0,377100832.0
2015-12-17,8.35,8.52,8.48,8.27,29098204.0,337509952.0
2015-12-16,8.4,8.83,8.42,8.26,41905928.0,491532672.0
2015-12-15,7.94,8.14,8.08,7.88,17629624.0,195363760.0
2015-12-14,7.64,8.11,8.03,7.61,17914236.0,194844048.0
2015-12-11,7.83,7.93,7.66,7.6,14270335.0,152018240.0
2015-12-10,8.08,8.14,7.9,7.88,14843623.0,164333104.0
2015-12-09,8.09,8.21,8.01,7.96,15028771.0,167301200.0
2015-12-08,8.32,8.36,8.11,8.04,19609872.0,220280144.0
2015-12-07,8.4,8.55,8.46,8.32,16406816.0,190754048.0
2015-12-04,8.35,8.66,8.32,8.3,25145496.0,293491744.0
2015-12-03,8.1,8.46,8.4,8.05,22933360.0,260893952.0
2015-12-02,8.04,8.15,8.1,7.75,15297026.0,169053792.0
2015-12-01,8.17,8.22,8.07,7.98,18050672.0,201990880.0
2015-11-30,8.14,8.27,8.15,7.54,25442420.0,282197472.0
2015-11-27,8.96,8.98,8.11,8.1,37085856.0,436840224.0
2015-11-26,9.2,9.28,9.0,8.95,32186148.0,404660448.0
2015-11-25,9.11,9.36,9.21,9.11,43720108.0,557671168.0
2015-11-24,9.12,9.17,8.98,8.8,27769580.0,342092384.0
2015-11-23,9.33,9.38,9.14,9.09,31533544.0,402042336.0
2015-11-20,9.02,9.38,9.33,8.99,39901024.0,505349600.0
2015-11-19,8.85,9.08,9.06,8.8,21232672.0,262257104.0
2015-11-18,8.91,9.19,8.84,8.77,31649856.0,392328064.0
2015-11-17,9.24,9.38,8.88,8.8,35814788.0,450869472.0
2015-11-16,8.78,9.13,9.13,8.7,24274304.0,299237472.0
2015-11-13,9.27,9.47,9.04,8.98,35468152.0,451444800.0
2015-11-12,9.78,9.78,9.39,9.35,49082984.0,645911040.0
2015-11-11,9.41,9.78,9.78,9.22,62501768.0,819451520.0
2015-11-10,9.13,9.56,9.36,9.06,65650280.0,841828736.0
2015-11-09,8.96,9.85,9.29,8.96,77836984.0,1004629312.0
2015-11-06,8.85,9.09,8.95,8.73,59360628.0,728637632.0
2015-11-05,8.64,9.09,8.8,8.56,73839288.0,903458304.0
2015-11-04,8.3,8.73,8.69,8.19,47111960.0,555896064.0
2015-11-03,8.37,8.48,8.19,8.09,30755312.0,350688608.0
2015-11-02,8.46,9.06,8.44,8.33,59165260.0,712774208.0
2015-10-30,8.4,9.04,8.8,8.14,59729824.0,710608320.0
2015-10-29,8.77,8.8,8.51,8.3,45620336.0,536875072.0
2015-10-28,8.4,9.2,8.59,8.4,76900320.0,929583232.0
2015-10-27,8.39,8.52,8.38,7.96,37664800.0,429180704.0
2015-10-26,8.48,8.8,8.55,8.39,47795716.0,564155776.0
2015-10-23,8.15,8.56,8.4,8.15,52676104.0,604741440.0
2015-10-22,7.83,8.37,8.26,7.62,60747712.0,673094400.0
2015-10-21,8.69,9.09,7.88,7.88,76056600.0,891407808.0
2015-10-20,8.91,8.93,8.76,8.33,66498644.0,798751040.0
2015-10-19,8.54,9.29,8.9,8.38,116723280.0,1413186560.0
2015-10-16,8.82,8.9,8.69,8.33,136393536.0,1620163584.0
2015-10-15,7.3,8.09,8.09,7.25,100547336.0,1089240576.0
2015-10-14,7.32,7.64,7.35,7.23,48020240.0,491198272.0
2015-10-13,7.25,7.46,7.4,7.21,47582056.0,481318528.0
2015-10-12,6.98,7.68,7.46,6.93,71180656.0,720554688.0
2015-10-09,6.87,7.06,6.98,6.83,37158420.0,356294528.0
2015-10-08,6.88,6.96,6.83,6.75,32418050.0,306968928.0
2015-09-30,6.56,6.62,6.45,6.34,21503888.0,192225040.0
2015-09-29,6.45,6.67,6.44,6.33,21925592.0,195951408.0
2015-09-28,6.67,6.76,6.67,6.29,30761344.0,276955360.0
2015-09-25,7.21,7.35,6.72,6.59,46016036.0,448747104.0
2015-09-24,6.94,7.21,7.17,6.86,45722272.0,445088032.0
2015-09-23,6.96,7.17,6.88,6.75,47422016.0,454030304.0
2015-09-22,7.17,7.59,7.17,7.1,69005984.0,698212096.0
